quadrant,total_count,small_count,medium_count,large_count,size type,latitude,longitude
8:10,783,144,411,228,1,-0.0007488179269873672,0.000929756319142578
8:11,785,96,405,284,1,-0.000748817926986375,0.0010227319510568357
8:12,784,57,334,393,2,-0.0007488179269853827,0.0011157075829710936
8:13,753,29,239,485,2,-0.0007488179269843905,0.0012086832148853514
8:14,712,26,167,519,2,-0.0007488179269833983,0.0013016588467996092
8:15,707,30,218,459,2,-0.000748817926982406,0.001394634478713867
8:16,708,84,419,205,1,-0.0007488179269814137,0.0014876101106281248
8:17,745,169,481,95,1,-0.0007488179269804214,0.0015805857425423826
8:18,752,160,415,177,1,-0.0007488179269794291,0.0016735613744566405
8:19,758,99,440,219,1,-0.0007488179269784369,0.0017665370063708983
8:20,737,42,489,206,1,-0.0007488179269774446,0.001859512638285156
8:21,747,66,503,178,1,-0.0007488179269764524,0.001952488270199414
8:22,797,72,495,230,1,-0.0007488179269754602,0.0020454639021136715
8:23,781,87,466,228,1,-0.0007488179269744679,0.0021384395340279293
8:24,754,51,427,276,1,-0.0007488179269734757,0.002231415165942187
8:25,752,59,389,304,1,-0.0007488179269724833,0.002324390797856445
8:26,798,51,510,237,1,-0.000748817926971491,0.0024173664297707028
8:27,767,60,508,199,1,-0.0007488179269704988,0.0025103420616849606
8:28,761,73,557,131,1,-0.0007488179269695065,0.0026033176935992184
8:29,783,113,520,150,1,-0.0007488179269685142,0.002696293325513476
8:30,814,119,524,171,1,-0.0007488179269675221,0.002789268957427734
8:31,808,113,520,175,1,-0.0007488179269665298,0.002882244589341992
8:32,788,103,589,96,1,-0.0007488179269655376,0.0029752202212562496
8:33,797,84,642,71,1,-0.0007488179269645452,0.0030681958531705075
8:34,810,108,566,136,1,-0.0007488179269635529,0.0031611714850847653
8:35,830,81,505,244,1,-0.0007488179269625607,0.003254147116999023
8:36,810,37,490,283,1,-0.0007488179269615684,0.003347122748913281
8:37,772,67,533,172,1,-0.0007488179269605762,0.0034400983808275387
8:38,860,69,646,145,1,-0.000748817926959584,0.0035330740127417965
8:39,822,99,607,116,1,-0.0007488179269585917,0.0036260496446560543
8:40,821,123,475,223,1,-0.0007488179269575995,0.003719025276570312
8:41,802,68,443,291,1,-0.0007488179269566072,0.00381200090848457
8:42,838,85,385,368,1,-0.0007488179269556148,0.003904976540398828
8:43,821,122,380,319,1,-0.0007488179269546226,0.003997952172313086
8:44,840,264,365,211,1,-0.0007488179269536303,0.004090927804227343
8:45,573,221,147,205,0,-0.0007488179269526381,0.0041839034361416
8:46,0,0,0,0,0,-0.0007488179269516458,0.004276879068055858
8:47,0,0,0,0,0,-0.0007488179269506536,0.004369854699970115
8:48,0,0,0,0,0,-0.0007488179269496614,0.0044628303318843725
8:49,0,0,0,0,0,-0.0007488179269486691,0.00455580596379863
9:0,89,65,5,19,0,-0.0008424201678718212,0.0
9:1,689,543,49,97,0,-0.0008424201678707075,9.297563191635286e-05
9:2,739,427,149,163,0,-0.0008424201678695904,0.00018595126383270572
9:3,869,224,200,445,2,-0.0008424201678684732,0.00027892689574905856
9:4,906,306,316,284,1,-0.0008424201678673562,0.00037190252766541144
9:5,898,351,441,106,1,-0.0008424201678662388,0.0004648781595817643
9:6,893,171,440,282,1,-0.0008424201678651217,0.0005578537914981171
9:7,878,83,346,449,2,-0.0008424201678640047,0.00065082942341447
9:8,844,110,374,360,1,-0.0008424201678628874,0.0007438050553308228
9:9,842,90,329,423,2,-0.0008424201678617702,0.0008367806872471756
9:10,807,54,317,436,2,-0.000842420167860653,0.0009297563191635284
9:11,792,84,362,346,1,-0.0008424201678595359,0.0010227319510798813
9:12,777,44,309,424,2,-0.0008424201678584188,0.0011157075829962343
9:13,784,39,248,497,2,-0.0008424201678573016,0.0012086832149125872
9:14,807,42,219,546,2,-0.0008424201678561844,0.0013016588468289401
9:15,778,59,317,402,2,-0.0008424201678550673,0.001394634478745293
9:16,813,139,536,138,1,-0.0008424201678539501,0.001487610110661646
9:17,864,213,587,64,1,-0.0008424201678528328,0.001580585742577999
9:18,838,243,516,79,1,-0.0008424201678517158,0.0016735613744943518
9:19,834,129,498,207,1,-0.0008424201678505986,0.0017665370064107047
9:20,879,110,562,207,1,-0.0008424201678494815,0.0018595126383270577
9:21,864,83,644,137,1,-0.0008424201678483643,0.0019524882702434106
9:22,842,93,485,264,1,-0.000842420167847247,0.0020454639021597635
9:23,824,114,430,280,1,-0.00084242016784613,0.0021384395340761165
9:24,867,119,522,226,1,-0.0008424201678450128,0.0022314151659924694
9:25,862,117,478,267,1,-0.0008424201678438957,0.0023243907979088223
9:26,850,104,546,200,1,-0.0008424201678427785,0.0024173664298251752
9:27,894,110,649,135,1,-0.0008424201678416612,0.002510342061741528
9:28,919,147,687,85,1,-0.0008424201678405442,0.002603317693657881
9:29,890,163,570,157,1,-0.000842420167839427,0.002696293325574234
9:30,880,75,447,358,1,-0.0008424201678383098,0.002789268957490587
9:31,871,74,420,377,1,-0.0008424201678371927,0.00288224458940694
9:32,847,94,431,322,1,-0.0008424201678360756,0.002975220221323293
9:33,844,144,600,100,1,-0.0008424201678349584,0.0030681958532396457
9:34,816,125,599,92,1,-0.0008424201678338411,0.0031611714851559987
9:35,791,74,524,193,1,-0.0008424201678327241,0.0032541471170723516
9:36,797,84,568,145,1,-0.0008424201678316069,0.0033471227489887045
9:37,810,62,598,150,1,-0.0008424201678304897,0.0034400983809050574
9:38,787,114,575,98,1,-0.0008424201678293726,0.0035330740128214104
9:39,810,178,566,66,1,-0.0008424201678282553,0.0036260496447377633
9:40,825,168,424,233,1,-0.0008424201678271382,0.0037190252766541162
9:41,847,134,413,300,1,-0.0008424201678260211,0.003812000908570469
9:42,828,87,293,448,2,-0.0008424201678249039,0.003904976540486822
9:43,839,163,330,346,2,-0.0008424201678237867,0.003997952172403175
9:44,849,385,298,166,0,-0.0008424201678226695,0.004090927804319528
9:45,372,164,88,120,0,-0.0008424201678215524,0.004183903436235881
9:46,0,0,0,0,0,-0.0008424201678204353,0.004276879068152234
9:47,0,0,0,0,0,-0.0008424201678193181,0.004369854700068587
9:48,0,0,0,0,0,-0.0008424201678182009,0.00446283033198494
9:49,0,0,0,0,0,-0.0008424201678170837,0.0045558059639012926
10:0,6,5,1,0,0,-0.0009360224087463094,0.0
10:1,670,507,108,55,0,-0.0009360224087450684,9.297563191869438e-05
10:2,834,494,243,97,0,-0.0009360224087438266,0.0001859512638373888
10:3,920,342,319,259,0,-0.0009360224087425844,0.00027892689575608316
10:4,900,274,443,183,1,-0.0009360224087413425,0.0003719025276747776
10:5,908,187,541,180,1,-0.0009360224087401003,0.00046487815959347196
10:6,980,78,527,375,1,-0.0009360224087388583,0.0005578537915121663
10:7,926,37,304,585,2,-0.0009360224087376162,0.0006508294234308607
10:8,893,53,297,543,2,-0.0009360224087363741,0.0007438050553495551
10:9,875,29,218,628,2,-0.000936022408735132,0.0008367806872682494
10:10,911,50,282,579,2,-0.0009360224087338898,0.0009297563191869438
10:11,919,73,384,462,2,-0.000936022408732648,0.0010227319511056383
10:12,906,82,405,419,2,-0.0009360224087314058,0.0011157075830243327
10:13,783,119,388,276,1,-0.0009360224087301638,0.001208683214943027
10:14,868,199,429,240,1,-0.0009360224087289218,0.0013016588468617214
10:15,875,224,460,191,1,-0.0009360224087276797,0.0013946344787804158
10:16,849,302,462,85,1,-0.0009360224087264378,0.0014876101106991101
10:17,894,323,514,57,1,-0.0009360224087251955,0.0015805857426178045
10:18,917,233,609,75,1,-0.0009360224087239536,0.0016735613745364989
10:19,910,110,439,361,1,-0.0009360224087227113,0.0017665370064551932
10:20,899,151,495,253,1,-0.0009360224087214694,0.0018595126383738876
10:21,899,190,558,151,1,-0.0009360224087202273,0.001952488270292582
10:22,910,155,543,212,1,-0.0009360224087189853,0.0020454639022112766
10:23,886,227,519,140,1,-0.000936022408717743,0.002138439534129971
10:24,871,218,572,81,1,-0.0009360224087165012,0.0022314151660486653
10:25,845,222,525,98,1,-0.0009360224087152592,0.0023243907979673597
10:26,843,163,564,116,1,-0.000936022408714017,0.002417366429886054
10:27,824,168,600,56,1,-0.000936022408712775,0.0025103420618047484
10:28,820,180,593,47,1,-0.0009360224087115329,0.002603317693723443
10:29,802,235,491,76,1,-0.000936022408710291,0.002696293325642137
10:30,788,161,475,152,1,-0.0009360224087090486,0.0027892689575608315
10:31,813,109,385,319,1,-0.0009360224087078068,0.002882244589479526
10:32,827,75,330,422,2,-0.0009360224087065645,0.0029752202213982203
10:33,816,120,626,70,1,-0.0009360224087053227,0.0030681958533169146
10:34,816,138,647,31,1,-0.0009360224087040802,0.003161171485235609
10:35,848,96,701,51,1,-0.0009360224087028385,0.0032541471171543034
10:36,839,76,711,52,1,-0.0009360224087015964,0.0033471227490729978
10:37,831,81,702,48,1,-0.0009360224087003545,0.003440098380991692
10:38,873,101,713,59,1,-0.0009360224086991124,0.0035330740129103865
10:39,889,185,641,63,1,-0.0009360224086978703,0.003626049644829081
10:40,825,197,548,80,1,-0.0009360224086966282,0.0037190252767477752
10:41,841,191,467,183,1,-0.000936022408695386,0.0038120009086664696
10:42,865,135,374,356,1,-0.0009360224086941442,0.003904976540585164
10:43,863,250,395,218,1,-0.0009360224086929018,0.003997952172503858
10:44,846,322,360,164,1,-0.0009360224086916599,0.004090927804422553
10:45,160,72,47,41,0,-0.0009360224086904179,0.004183903436341248
10:46,0,0,0,0,0,-0.0009360224086891759,0.004276879068259943
10:47,0,0,0,0,0,-0.0009360224086879337,0.0043698547001786376
10:48,0,0,0,0,0,-0.0009360224086866917,0.004462830332097332
10:49,0,0,0,0,0,-0.0009360224086854496,0.004555805964016027
11:0,0,0,0,0,0,-0.0010296246496207468,0.0
11:1,656,341,205,110,0,-0.001029624649619381,9.297563192128243e-05
11:2,914,387,365,162,0,-0.001029624649618014,0.00018595126384256486
11:3,911,340,431,140,1,-0.0010296246496166472,0.0002789268957638473
11:4,960,265,571,124,1,-0.00102962464961528,0.00037190252768512977
11:5,933,208,601,124,1,-0.0010296246496139133,0.00046487815960641224
11:6,957,171,563,223,1,-0.0010296246496125463,0.0005578537915276947
11:7,932,92,441,399,1,-0.0010296246496111791,0.0006508294234489772
11:8,928,17,292,619,2,-0.0010296246496098124,0.0007438050553702596
11:9,912,14,251,647,2,-0.0010296246496084454,0.0008367806872915421
11:10,909,33,310,566,2,-0.0010296246496070782,0.0009297563192128246
11:11,924,46,426,452,2,-0.0010296246496057115,0.001022731951134107
11:12,892,72,389,431,2,-0.0010296246496043445,0.0011157075830553894
11:13,906,134,499,273,1,-0.0010296246496029773,0.0012086832149766718
11:14,894,115,456,323,1,-0.0010296246496016106,0.0013016588468979541
11:15,889,113,512,264,1,-0.0010296246496002434,0.0013946344788192365
11:16,902,190,531,181,1,-0.0010296246495988767,0.0014876101107405189
11:17,959,265,555,139,1,-0.0010296246495975097,0.0015805857426618012
11:18,943,142,510,291,1,-0.0010296246495961423,0.0016735613745830836
11:19,923,56,330,537,2,-0.0010296246495947758,0.001766537006504366
11:20,906,84,383,439,2,-0.0010296246495934088,0.0018595126384256483
11:21,942,90,621,231,1,-0.0010296246495920416,0.0019524882703469307
11:22,939,98,607,234,1,-0.001029624649590675,0.0020454639022682132
11:23,903,126,568,209,1,-0.001029624649589308,0.002138439534189496
11:24,883,149,441,293,1,-0.0010296246495879408,0.0022314151661107784
11:25,910,140,523,247,1,-0.001029624649586574,0.002324390798032061
11:26,900,89,529,282,1,-0.0010296246495852068,0.0024173664299533435
11:27,905,115,657,133,1,-0.00102962464958384,0.002510342061874626
11:28,921,140,659,122,1,-0.0010296246495824731,0.0026033176937959087
11:29,958,144,550,264,1,-0.001029624649581106,0.0026962933257171913
11:30,926,113,529,284,1,-0.0010296246495797392,0.002789268957638474
11:31,910,126,598,186,1,-0.0010296246495783722,0.0028822445895597564
11:32,923,113,653,157,1,-0.001029624649577005,0.002975220221481039
11:33,966,87,788,91,1,-0.0010296246495756383,0.0030681958534023216
11:34,937,107,734,96,1,-0.0010296246495742714,0.003161171485323604
11:35,933,118,721,94,1,-0.0010296246495729042,0.0032541471172448867
11:36,946,108,742,96,1,-0.0010296246495715374,0.0033471227491661693
11:37,951,109,726,116,1,-0.0010296246495701703,0.003440098381087452
11:38,932,89,743,100,1,-0.0010296246495688035,0.0035330740130087345
11:39,918,147,668,103,1,-0.0010296246495674365,0.003626049644930017
11:40,936,127,682,127,1,-0.0010296246495660694,0.0037190252768512996
11:41,943,162,590,191,1,-0.0010296246495647026,0.003812000908772582
11:42,905,158,548,199,1,-0.0010296246495633357,0.003904976540693865
11:43,921,192,531,198,1,-0.0010296246495619685,0.003997952172615147
11:44,735,205,341,189,1,-0.0010296246495606017,0.004090927804536429
11:45,0,0,0,0,1,-0.0010296246495592346,0.004183903436457711
11:46,0,0,0,0,1,-0.0010296246495578676,0.004276879068378993
11:47,0,0,0,0,1,-0.0010296246495565009,0.0043698547003002755
11:48,0,0,0,0,1,-0.0010296246495551337,0.004462830332221558
11:49,0,0,0,0,1,-0.001029624649553767,0.00455580596414284
12:0,0,0,0,0,1,-0.0011232268904951298,0.0
12:1,401,212,160,29,0,-0.0011232268904936382,9.297563192411691e-05
12:2,819,300,432,87,1,-0.0011232268904921463,0.00018595126384823382
12:3,794,275,441,78,1,-0.0011232268904906545,0.00027892689577235075
12:4,817,253,499,65,1,-0.0011232268904891626,0.00037190252769646765
12:5,794,263,484,47,1,-0.0011232268904876705,0.00046487815962058455
12:6,846,281,530,35,1,-0.0011232268904861789,0.0005578537915447015
12:7,896,223,553,120,1,-0.001123226890484687,0.0006508294234688184
12:8,885,98,523,264,1,-0.0011232268904831952,0.0007438050553929353
12:9,843,29,430,384,1,-0.001123226890481703,0.0008367806873170522
12:10,859,19,488,352,1,-0.0011232268904802114,0.0009297563192411691
12:11,859,19,484,356,1,-0.0011232268904787196,0.001022731951165286
12:12,897,25,446,426,1,-0.0011232268904772277,0.001115707583089403
12:13,888,57,513,318,1,-0.0011232268904757359,0.00120868321501352
12:14,879,49,585,245,1,-0.0011232268904742438,0.0013016588469376368
12:15,869,40,574,255,1,-0.001123226890472752,0.0013946344788617537
12:16,935,65,549,321,1,-0.00112322689047126,0.0014876101107858706
12:17,953,145,559,249,1,-0.0011232268904697682,0.0015805857427099875
12:18,948,115,533,300,1,-0.0011232268904682761,0.0016735613746341044
12:19,908,34,416,458,2,-0.0011232268904667845,0.0017665370065582213
12:20,951,40,570,341,1,-0.0011232268904652926,0.0018595126384823382
12:21,957,65,666,226,1,-0.0011232268904638007,0.001952488270406455
12:22,910,63,650,197,1,-0.0011232268904623087,0.002045463902330572
12:23,903,29,577,297,1,-0.001123226890460817,0.0021384395342546893
12:24,939,27,514,398,1,-0.0011232268904593252,0.0022314151661788064
12:25,901,28,542,331,1,-0.0011232268904578333,0.0023243907981029236
12:26,868,32,546,290,1,-0.0011232268904563414,0.0024173664300270407
12:27,941,72,695,174,1,-0.0011232268904548498,0.002510342061951158
12:28,932,65,703,164,1,-0.001123226890453358,0.002603317693875275
12:29,927,84,675,168,1,-0.001123226890451866,0.002696293325799392
12:30,903,64,669,170,1,-0.0011232268904503742,0.002789268957723509
12:31,949,66,698,185,1,-0.0011232268904488823,0.0028822445896476263
12:32,961,62,734,165,1,-0.0011232268904473905,0.0029752202215717434
12:33,974,66,786,122,1,-0.0011232268904458986,0.0030681958534958605
12:34,942,89,709,144,1,-0.0011232268904444067,0.0031611714854199776
12:35,940,38,542,360,1,-0.0011232268904429147,0.0032541471173440947
12:36,955,43,560,352,1,-0.001123226890441423,0.003347122749268212
12:37,950,61,660,229,1,-0.0011232268904399312,0.003440098381192329
12:38,937,70,722,145,1,-0.0011232268904384393,0.003533074013116446
12:39,967,76,712,179,1,-0.0011232268904369472,0.003626049645040563
12:40,936,69,616,251,1,-0.0011232268904354556,0.0037190252769646803
12:41,930,87,530,313,1,-0.0011232268904339637,0.0038120009088887974
12:42,920,108,477,335,1,-0.0011232268904324719,0.0039049765408129145
12:43,934,147,455,332,1,-0.00112322689043098,0.003997952172737031
12:44,493,105,193,195,2,-0.001123226890429488,0.004090927804661148
12:45,0,0,0,0,2,-0.001123226890427996,0.004183903436585265
12:46,0,0,0,0,2,-0.0011232268904265042,0.004276879068509381
12:47,0,0,0,0,2,-0.0011232268904250123,0.004369854700433498
12:48,0,0,0,0,2,-0.0011232268904235202,0.004462830332357615
12:49,0,0,0,0,2,-0.0011232268904220286,0.004555805964281731
13:0,0,0,0,0,2,-0.0012168291313694522,0.0
13:1,184,103,68,13,0,-0.0012168291313678398,9.29756319271979e-05
13:2,719,268,389,62,1,-0.0012168291313662297,0.0001859512638543958
13:3,724,178,462,84,1,-0.00121682913136462,0.00027892689578159374
13:4,784,205,505,74,1,-0.0012168291313630103,0.0003719025277087916
13:5,643,213,410,20,1,-0.0012168291313614003,0.00046487815963598954
13:6,738,146,584,8,1,-0.0012168291313597905,0.0005578537915631875
13:7,835,297,526,12,1,-0.0012168291313581808,0.0006508294234903854
13:8,804,326,458,20,1,-0.001216829131356571,0.0007438050554175832
13:9,792,188,574,30,1,-0.001216829131354961,0.0008367806873447811
13:10,774,73,638,63,1,-0.0012168291313533514,0.000929756319271979
13:11,824,52,602,170,1,-0.0012168291313517416,0.001022731951199177
13:12,815,46,527,242,1,-0.0012168291313501315,0.001115707583126375
13:13,790,63,478,249,1,-0.001216829131348522,0.001208683215053573
13:14,748,111,521,116,1,-0.001216829131346912,0.001301658846980771
13:15,742,182,448,112,1,-0.001216829131345302,0.001394634478907969
13:16,742,263,342,137,1,-0.0012168291313436922,0.0014876101108351669
13:17,772,338,405,29,1,-0.0012168291313420826,0.0015805857427623649
13:18,804,187,544,73,1,-0.0012168291313404726,0.0016735613746895629
13:19,804,118,449,237,1,-0.0012168291313388627,0.0017665370066167608
13:20,808,153,467,188,1,-0.0012168291313372531,0.0018595126385439588
13:21,714,100,443,171,1,-0.001216829131335643,0.0019524882704711568
13:22,774,51,536,187,1,-0.0012168291313340333,0.002045463902398355
13:23,830,38,608,184,1,-0.0012168291313324237,0.0021384395343255528
13:24,814,54,598,162,1,-0.0012168291313308138,0.0022314151662527508
13:25,760,65,485,210,1,-0.0012168291313292038,0.0023243907981799487
13:26,835,101,569,165,1,-0.0012168291313275942,0.0024173664301071467
13:27,793,52,583,158,1,-0.0012168291313259844,0.0025103420620343447
13:28,775,51,631,93,1,-0.0012168291313243743,0.0026033176939615427
13:29,820,58,611,151,1,-0.0012168291313227647,0.0026962933258887407
13:30,854,64,648,142,1,-0.001216829131321155,0.0027892689578159387
13:31,847,48,685,114,1,-0.0012168291313195449,0.0028822445897431367
13:32,838,30,695,113,1,-0.001216829131317935,0.0029752202216703346
13:33,865,61,678,126,1,-0.0012168291313163254,0.0030681958535975326
13:34,905,71,581,253,1,-0.0012168291313147154,0.0031611714855247306
13:35,871,57,525,289,1,-0.0012168291313131056,0.0032541471174519286
13:36,876,124,566,186,1,-0.001216829131311496,0.0033471227493791266
13:37,877,180,584,113,1,-0.001216829131309886,0.0034400983813063246
13:38,904,161,593,150,1,-0.001216829131308276,0.0035330740132335225
13:39,869,163,507,199,1,-0.0012168291313066665,0.0036260496451607205
13:40,860,113,532,215,1,-0.0012168291313050567,0.0037190252770879185
13:41,845,143,475,227,1,-0.0012168291313034466,0.0038120009090151165
13:42,862,190,394,278,1,-0.001216829131301837,0.0039049765409423145
13:43,834,327,270,237,0,-0.0012168291313002272,0.003997952172869512
13:44,152,72,36,44,0,-0.0012168291312986172,0.00409092780479671
13:45,0,0,0,0,0,-0.0012168291312970076,0.004183903436723907
13:46,0,0,0,0,0,-0.0012168291312953975,0.004276879068651105
13:47,0,0,0,0,0,-0.0012168291312937877,0.004369854700578302
13:48,0,0,0,0,0,-0.0012168291312921779,0.0044628303325055
13:49,0,0,0,0,0,-0.0012168291312905683,0.004555805964432697
14:0,0,0,0,0,0,-0.0013104313722437093,0.0
14:1,59,37,21,1,0,-0.0013104313722419718,9.297563193052539e-05
14:2,738,287,392,59,1,-0.001310431372240237,0.00018595126386105075
14:3,857,148,581,128,1,-0.001310431372238502,0.0002789268957915761
14:4,893,127,626,140,1,-0.0013104313722367676,0.0003719025277221015
14:5,882,275,535,72,1,-0.0013104313722350329,0.0004648781596526269
14:6,869,352,485,32,1,-0.0013104313722332981,0.0005578537915831523
14:7,864,388,462,14,1,-0.0013104313722315634,0.0006508294235136777
14:8,790,356,427,7,1,-0.0013104313722298287,0.0007438050554442031
14:9,708,281,424,3,1,-0.001310431372228094,0.0008367806873747285
14:10,808,430,369,9,0,-0.001310431372226359,0.0009297563193052539
14:11,711,325,352,34,1,-0.0013104313722246243,0.0010227319512357792
14:12,686,315,333,38,1,-0.0013104313722228898,0.0011157075831663046
14:13,703,320,336,47,1,-0.001310431372221155,0.00120868321509683
14:14,682,274,350,58,1,-0.0013104313722194204,0.0013016588470273554
14:15,649,326,278,45,0,-0.0013104313722176856,0.0013946344789578808
14:16,680,419,243,18,0,-0.001310431372215951,0.0014876101108884062
14:17,876,487,381,8,0,-0.0013104313722142164,0.0015805857428189316
14:18,876,365,497,14,1,-0.0013104313722124817,0.001673561374749457
14:19,882,495,348,39,0,-0.001310431372210747,0.0017665370066799824
14:20,867,500,316,51,0,-0.0013104313722090122,0.0018595126386105078
14:21,881,359,451,71,1,-0.0013104313722072775,0.0019524882705410332
14:22,866,185,566,115,1,-0.0013104313722055426,0.0020454639024715584
14:23,861,162,581,118,1,-0.0013104313722038078,0.0021384395344020836
14:24,886,155,610,121,1,-0.0013104313722020731,0.0022314151663326088
14:25,905,175,483,247,1,-0.0013104313722003384,0.002324390798263134
14:26,874,143,527,204,1,-0.0013104313721986037,0.002417366430193659
14:27,941,95,625,221,1,-0.001310431372196869,0.0025103420621241843
14:28,942,122,664,156,1,-0.0013104313721951342,0.0026033176940547095
14:29,928,124,655,149,1,-0.0013104313721933995,0.0026962933259852347
14:30,922,104,673,145,1,-0.0013104313721916648,0.00278926895791576
14:31,916,96,679,141,1,-0.00131043137218993,0.002882244589846285
14:32,862,115,648,99,1,-0.0013104313721881953,0.0029752202217768102
14:33,842,238,533,71,1,-0.0013104313721864604,0.0030681958537073354
14:34,850,316,449,85,1,-0.0013104313721847257,0.0031611714856378606
14:35,842,374,379,89,1,-0.001310431372182991,0.003254147117568386
14:36,814,455,331,28,0,-0.0013104313721812562,0.003347122749498911
14:37,801,470,308,23,0,-0.0013104313721795217,0.003440098381429436
14:38,807,364,415,28,1,-0.001310431372177787,0.0035330740133599613
14:39,772,410,326,36,0,-0.0013104313721760523,0.0036260496452904865
14:40,812,387,347,78,0,-0.0013104313721743178,0.0037190252772210117
14:41,879,484,318,77,0,-0.001310431372172583,0.003812000909151537
14:42,863,436,324,103,0,-0.0013104313721708483,0.003904976541082062
14:43,680,362,230,88,0,-0.0013104313721691136,0.003997952173012588
14:44,0,0,0,0,0,-0.0013104313721673789,0.004090927804943113
14:45,0,0,0,0,0,-0.001310431372165644,0.004183903436873639
14:46,0,0,0,0,0,-0.0013104313721639092,0.0042768790688041645
14:47,0,0,0,0,0,-0.0013104313721621745,0.00436985470073469
14:48,0,0,0,0,0,-0.0013104313721604398,0.004462830332665216
14:49,0,0,0,0,0,-0.001310431372158705,0.004555805964595741
15:0,0,0,0,0,0,-0.0014040336131178961,0.0
15:1,0,0,0,0,0,-0.0014040336131160343,9.297563193409932e-05
15:2,715,256,386,73,1,-0.0014040336131141752,0.00018595126386819865
15:3,893,148,583,162,1,-0.0014040336131123153,0.000278926895802298
15:4,876,111,604,161,1,-0.001404033613110456,0.00037190252773639735
15:5,896,139,583,174,1,-0.001404033613108596,0.0004648781596704967
15:6,943,258,546,139,1,-0.0014040336131067364,0.0005578537916045961
15:7,934,374,489,71,1,-0.0014040336131048766,0.0006508294235386954
15:8,903,526,353,24,0,-0.0014040336131030172,0.0007438050554727948
15:9,837,471,346,20,0,-0.0014040336131011574,0.0008367806874068942
15:10,801,514,282,5,0,-0.001404033613099298,0.0009297563193409935
15:11,470,277,181,12,0,-0.0014040336130974383,0.0010227319512750928
15:12,463,351,107,5,0,-0.0014040336130955787,0.0011157075832091922
15:13,354,281,68,5,0,-0.001404033613093719,0.0012086832151432915
15:14,382,300,80,2,0,-0.0014040336130918595,0.001301658847077391
15:15,547,413,121,13,0,-0.0014040336130899996,0.0013946344790114903
15:16,662,532,127,3,0,-0.0014040336130881402,0.0014876101109455896
15:17,832,576,252,4,0,-0.0014040336130862804,0.001580585742879689
15:18,795,513,279,3,0,-0.0014040336130844207,0.0016735613748137884
15:19,850,624,216,10,0,-0.0014040336130825616,0.0017665370067478877
15:20,855,589,246,20,0,-0.0014040336130807017,0.001859512638681987
15:21,838,447,366,25,0,-0.0014040336130788423,0.0019524882706160865
15:22,777,443,315,19,0,-0.0014040336130769825,0.0020454639025501856
15:23,661,387,238,36,0,-0.0014040336130751228,0.0021384395344842847
15:24,671,369,268,34,0,-0.001404033613073263,0.002231415166418384
15:25,597,331,233,33,0,-0.0014040336130714036,0.002324390798352483
15:26,694,311,335,48,1,-0.0014040336130695438,0.002417366430286582
15:27,703,193,454,56,1,-0.0014040336130676844,0.0025103420622206813
15:28,805,266,483,56,1,-0.0014040336130658247,0.0026033176941547805
15:29,851,279,545,27,1,-0.0014040336130639653,0.0026962933260888796
15:30,835,281,515,39,1,-0.0014040336130621055,0.002789268958022979
15:31,784,256,506,22,1,-0.0014040336130602459,0.002882244589957078
15:32,807,338,439,30,1,-0.001404033613058386,0.002975220221891177
15:33,815,481,306,28,0,-0.0014040336130565266,0.0030681958538252762
15:34,750,533,210,7,0,-0.0014040336130546668,0.0031611714857593754
15:35,807,444,349,14,0,-0.0014040336130528074,0.0032541471176934745
15:36,844,503,321,20,0,-0.0014040336130509477,0.0033471227496275737
15:37,866,560,287,19,0,-0.0014040336130490883,0.003440098381561673
15:38,828,576,247,5,0,-0.0014040336130472285,0.003533074013495772
15:39,815,566,238,11,0,-0.001404033613045369,0.003626049645429871
15:40,873,706,150,17,0,-0.001404033613043509,0.0037190252773639703
15:41,836,677,132,27,0,-0.0014040336130416496,0.0038120009092980694
15:42,785,545,141,99,0,-0.0014040336130397898,0.0039049765412321686
15:43,453,246,88,119,0,-0.0014040336130379304,0.003997952173166268
15:44,0,0,0,0,0,-0.0014040336130360705,0.004090927805100367
15:45,0,0,0,0,0,-0.0014040336130342111,0.004183903437034466
15:46,0,0,0,0,0,-0.0014040336130323515,0.004276879068968565
15:47,0,0,0,0,0,-0.0014040336130304919,0.004369854700902664
15:48,0,0,0,0,0,-0.001404033613028632,0.0044628303328367635
15:49,0,0,0,0,0,-0.0014040336130267724,0.004555805964770863
16:0,0,0,0,0,0,-0.0014976358539920077,0.0
16:1,0,0,0,0,0,-0.0014976358539900208,9.297563193791973e-05
16:2,532,257,219,56,0,-0.0014976358539880363,0.00018595126387583948
16:3,912,360,439,113,1,-0.0014976358539860518,0.0002789268958137592
16:4,942,177,578,187,1,-0.0014976358539840673,0.0003719025277516789
16:5,913,129,592,192,1,-0.0014976358539820825,0.0004648781596895986
16:6,931,197,578,156,1,-0.0014976358539800984,0.0005578537916275184
16:7,923,350,452,121,1,-0.001497635853978114,0.0006508294235654382
16:8,925,461,369,95,0,-0.0014976358539761294,0.0007438050555033579
16:9,865,534,274,57,0,-0.0014976358539741446,0.0008367806874412777
16:10,835,618,201,16,0,-0.0014976358539721601,0.0009297563193791975
16:11,822,622,192,8,0,-0.0014976358539701756,0.0010227319513171171
16:12,789,637,141,11,0,-0.001497635853968191,0.0011157075832550368
16:13,742,642,82,18,0,-0.0014976358539662065,0.0012086832151929564
16:14,689,599,87,3,0,-0.0014976358539642222,0.001301658847130876
16:15,647,560,74,13,0,-0.0014976358539622377,0.0013946344790687958
